Point,x,y,Objective,Status,Time,Global_Time
"[18, 12]",18,12,3.5952092616270384,Optimal,1.7159997951239347,419.72210950031877
"[18, 13]",18,13,3.54837300926918,Optimal,1.8630003556609154,421.99873310001567
"[18, 14]",18,14,3.443188883707129,Optimal,1.2760001700371504,423.698649500031
"[18, 15]",18,15,3.2956950135787877,Optimal,1.5439999988302588,425.6604094002396
"[18, 16]",18,16,3.1305829430208796,Optimal,1.3750000856816769,427.4535778001882
"[18, 17]",18,17,2.96562736790888,Optimal,1.1030002031475306,428.96971760038286
"[18, 18]",18,18,2.8093885291256737,Optimal,1.651000021956861,431.0380719001405
"[19, 1]",19,1,3.60768003307111,Optimal,2.2269995883107185,436.0799535000697
"[19, 2]",19,2,3.6076800330296255,Optimal,1.259999955072999,437.7662181002088
"[19, 3]",19,3,3.6076800215314275,Optimal,1.2420000275596976,439.4349770001136
"[19, 4]",19,4,3.6076801340202316,Optimal,1.205999543890357,441.0669521000236
"[19, 5]",19,5,3.6076800491281027,Optimal,1.369000319391489,442.8581642000936
"[19, 6]",19,6,3.6076806567857744,Optimal,1.8879995914176106,445.1714754002169
"[19, 7]",19,7,3.60768122311462,Optimal,2.017999766394496,447.6110455002636
"[19, 8]",19,8,3.6076801730092156,Optimal,1.6890002181753516,449.72375870030373
"[19, 9]",19,9,3.607680033118287,Optimal,1.7299996688961983,451.8668072000146
"[19, 10]",19,10,3.6076799582558814,Optimal,1.649999851360917,453.9426632001996
"[19, 11]",19,11,3.6076800414343886,Optimal,1.8530005356296897,456.2094414001331
"[19, 12]",19,12,3.6076794689466007,Optimal,1.9189998507499695,458.5436295000836
"[19, 13]",19,13,3.5927921067050024,Optimal,1.9989996682852507,460.9603961003013
"[19, 14]",19,14,3.5269874547970086,Optimal,1.73499989323318,463.1138588003814
"[19, 15]",19,15,3.4118081876832096,Optimal,1.424000272527337,464.9470153003931
"[19, 16]",19,16,3.265163654100178,Optimal,2.243999973870814,467.5999149000272
"[19, 17]",19,17,3.107318173939986,Optimal,1.4610002981498837,469.4755169004202
"[19, 18]",19,18,2.951541784046348,Optimal,1.5499997651204467,471.4406294003129
"[19, 19]",19,19,2.804132826288215,Optimal,1.3490000506862998,473.56601760024205
"[20, 1]",20,1,3.6161229931932586,Optimal,2.7770003769546747,478.4971807003021
"[20, 2]",20,2,3.616122993195386,Optimal,1.2729996582493186,480.2005973001942
"[20, 3]",20,3,3.6161229929016088,Optimal,1.011999766342342,481.6434675999917
"[20, 4]",20,4,3.6161229934193577,Optimal,1.5050002606585622,483.60879620024934
