Method,Approach,Solver,Objective,Time,Status,User_time,NT
GDPopt,LBB,baron,9.894736842105212,900.5758936996572,maxTimeLimit,NA,24
D-SDA,k=Infinity,msnlp,3.0620145766163653,4.67,optimal,3.5180004313588142,5
D-SDA,k=2,msnlp,3.1301981330252984,3.78,optimal,3.1490009743720293,5
D-SDA,k=Infinity,knitro,3.062014576622168,0.98,optimal,0.2129986183717847,5
D-SDA,k=2,knitro,3.1301981330254613,0.89,optimal,0.18300104420632124,5
D-SDA,k=Infinity,baron,3.062010350175832,6.62,optimal,5.842000222764909,5
D-SDA,k=2,baron,3.130196660127703,9.21,optimal,8.582000574097037,5
D-SDA,k=Infinity,msnlp,3.0072779743003544,5.31,optimal,4.272998473607004,6
D-SDA,k=2,msnlp,3.130198133025464,4.13,optimal,3.3240000251680613,6
D-SDA,k=Infinity,knitro,3.0072779742880726,1.24,optimal,0.23400094360113144,6
D-SDA,k=2,knitro,3.130198132750206,1.02,optimal,0.2089991932734847,6
D-SDA,k=Infinity,baron,3.0072665874237425,8.57,optimal,7.468999922275543,6
D-SDA,k=2,baron,3.130166103680441,13.58,optimal,12.626000214368105,6
D-SDA,k=Infinity,msnlp,2.9660470722890135,6.18,optimal,4.981000442057848,7
D-SDA,k=2,msnlp,3.1301981330254613,4.44,optimal,3.5439985804259777,7
D-SDA,k=Infinity,knitro,3.1301981331085194,1.62,optimal,0.3129999618977308,7
D-SDA,k=2,knitro,3.1301981331085194,1.14,optimal,0.2229996956884861,7
D-SDA,k=Infinity,baron,2.9660424006529804,15.11,optimal,13.838002039119601,7
D-SDA,k=2,baron,3.1301664018421214,13.72,optimal,12.79800001066178,7
D-SDA,k=Infinity,msnlp,2.9344051030873386,6.9,optimal,5.360999261029065,8
D-SDA,k=2,msnlp,3.1301981330251625,4.72,optimal,3.700000047683716,8
D-SDA,k=Infinity,knitro,2.9344051166252965,1.85,optimal,0.3080003662034869,8
D-SDA,k=2,knitro,3.1301981294779337,1.22,optimal,0.21900027059018612,8
D-SDA,k=Infinity,baron,2.9344042349550374,19.46,optimal,17.906000115908682,8
D-SDA,k=2,baron,3.1301839657976784,12.28,optimal,11.200000857934356,8
D-SDA,k=Infinity,msnlp,2.9095332620091146,7.38,optimal,5.538000538945198,9
D-SDA,k=2,msnlp,3.1301981330254494,5.1,optimal,3.999000135809183,9
D-SDA,k=Infinity,knitro,2.9095332691126705,2.22,optimal,0.36999962758272886,9
D-SDA,k=2,knitro,3.1301981325329113,1.38,optimal,0.24700064677745104,9
D-SDA,k=Infinity,baron,2.9095265851781953,27.81,optimal,25.963001023046672,9
D-SDA,k=2,baron,3.130183564802155,13.19,optimal,11.975001054815948,9
D-SDA,k=Infinity,msnlp,2.88953696860237,8.26,optimal,6.008000252768397,10
D-SDA,k=2,msnlp,3.13019813302546,5.24,optimal,4.014000180177391,10
D-SDA,k=Infinity,knitro,2.889536945707897,2.61,optimal,0.398998917080462,10
D-SDA,k=2,knitro,3.1301981330250737,1.58,optimal,0.23600002750754356,10
D-SDA,k=Infinity,baron,2.8895367348895356,33.02,optimal,30.78100006096065,10
D-SDA,k=2,baron,3.1301859926845044,13.68,optimal,12.47599977068603,10
D-SDA,k=Infinity,msnlp,2.873140226263203,13.49,optimal,10.669000796042383,11
D-SDA,k=2,msnlp,3.1301981330254636,5.61,optimal,4.082001093775034,11
D-SDA,k=Infinity,knitro,3.1301981330069673,2.21,optimal,0.3240005811676383,11
D-SDA,k=2,knitro,3.1301981330069673,1.59,optimal,0.22099872585386038,11
D-SDA,k=Infinity,baron,2.8731402262060666,33.95,optimal,31.31700160447508,11
D-SDA,k=2,baron,3.1301658315257286,14.34,optimal,13.010999257676303,11
D-SDA,k=Infinity,msnlp,2.8594656076335574,10.47,optimal,7.483999966643751,12
D-SDA,k=2,msnlp,3.1301981330254347,6.1,optimal,4.515000153332949,12
D-SDA,k=Infinity,knitro,2.859465541345336,3.41,optimal,0.47000159975141287,12
D-SDA,k=2,knitro,3.1301979958465056,1.63,optimal,0.22100124042481184,12
D-SDA,k=Infinity,baron,2.859462767988596,38.15,optimal,35.20100035239011,12
D-SDA,k=2,baron,3.1301899865997793,13.15,optimal,11.614999361336231,12
D-SDA,k=Infinity,msnlp,2.8478946321832765,9.72,optimal,6.327998894266784,13
D-SDA,k=2,msnlp,3.1301981330254596,5.72,optimal,4.19999985024333,13
D-SDA,k=Infinity,knitro,2.8478946145177275,3.94,optimal,0.500000431202352,13
D-SDA,k=2,knitro,3.1301981330244963,1.86,optimal,0.23499985691159964,13
D-SDA,k=Infinity,baron,2.847893579679699,60.53,optimal,57.01800067909062,13
D-SDA,k=2,baron,3.130187507002904,15.89,optimal,14.370000385679305,13
D-SDA,k=Infinity,msnlp,2.837980692760942,12.02,optimal,8.070999523624778,14
D-SDA,k=2,msnlp,3.130198133025464,5.92,optimal,4.15099966339767,14
D-SDA,k=Infinity,knitro,2.8379806744236884,4.38,optimal,0.6429996807128191,14
D-SDA,k=2,knitro,3.130198133026088,1.86,optimal,0.23400031495839357,14
D-SDA,k=Infinity,baron,2.837977037182426,122.99,optimal,119.02399859391153,14
D-SDA,k=2,baron,3.13015114086392,21.48,optimal,19.163000816479325,14
D-SDA,k=Infinity,msnlp,2.8293940632857635,13.84,optimal,9.329000394791365,15
D-SDA,k=2,msnlp,3.130198133025464,9.94,optimal,8.0370006384328,15
D-SDA,k=Infinity,knitro,2.909533251056681,9.78,optimal,5.81699910108,15
D-SDA,k=2,knitro,3.130198132071626,2.16,optimal,0.2640022896230221,15
D-SDA,k=Infinity,baron,2.829393168628169,54.92,optimal,50.361999263986945,15
D-SDA,k=2,baron,3.1301782399945197,15.53,optimal,13.745999545790255,15
D-SDA,k=Infinity,msnlp,2.821886409442762,16.24,optimal,11.143999476917088,16
D-SDA,k=2,msnlp,3.130198133025293,6.67,optimal,4.6049997908994555,16
D-SDA,k=Infinity,knitro,2.821886382323109,5.92,optimal,0.7739981403574347,16
D-SDA,k=2,knitro,3.1301981330074677,2.18,optimal,0.24500093422830105,16
D-SDA,k=Infinity,baron,2.8218852047126792,168.3,optimal,163.13999912235886,16
D-SDA,k=2,baron,3.130157215687397,21.91,optimal,19.17900040280074,16
D-SDA,k=Infinity,msnlp,2.8152673375976867,38.23,optimal,32.32199891936034,17
D-SDA,k=2,msnlp,3.1301981330253517,6.73,optimal,4.465999337844551,17
D-SDA,k=Infinity,knitro,2.815267302554,6.73,optimal,1.012999308295548,17
D-SDA,k=2,knitro,3.1301981443364353,2.33,optimal,0.25999972131103277,17
D-SDA,k=Infinity,baron,2.815264682380442,127.5,optimal,121.62200049497187,17
D-SDA,k=2,baron,3.130159075363091,18.35,optimal,16.126999002881348,17
D-SDA,k=Infinity,msnlp,2.809388537626599,23.65,optimal,17.206998425535858,18
D-SDA,k=2,msnlp,3.130198133025443,6.75,optimal,4.594999342225492,18
D-SDA,k=Infinity,knitro,2.8093884920028507,7.35,optimal,0.922000128775835,18
D-SDA,k=2,knitro,3.130198094992104,2.4,optimal,0.2379991114139557,18
D-SDA,k=Infinity,baron,2.8093802911694294,263.15,optimal,256.919000367634,18
D-SDA,k=2,baron,3.1301936619778714,14.3,optimal,11.879999935626984,18
D-SDA,k=Infinity,msnlp,2.8041328264315966,17.64,optimal,10.715000471100211,19
D-SDA,k=2,msnlp,3.1301981330254813,6.97,optimal,4.65100072324276,19
D-SDA,k=Infinity,knitro,2.8041327700448124,7.88,optimal,0.7620004937052727,19
D-SDA,k=2,knitro,3.130198133025463,2.58,optimal,0.2619988052174449,19
D-SDA,k=Infinity,baron,2.8041324296017422,194.82,optimal,187.72099949419498,19
D-SDA,k=2,baron,3.1301941291545052,16.97,optimal,14.646999863907695,19
D-SDA,k=Infinity,msnlp,2.799406425067644,37.67,optimal,29.29100110195577,20
D-SDA,k=2,msnlp,3.1301981330254645,6.89,optimal,4.451000550761819,20
D-SDA,k=Infinity,knitro,2.799406356775595,8.75,optimal,0.8149988483637571,20
D-SDA,k=2,knitro,3.130198133028586,2.67,optimal,0.25099944323301315,20
D-SDA,k=Infinity,baron,2.79940574750296,310.54,optimal,302.5049977004528,20
D-SDA,k=2,baron,3.13017674292387,18.65,optimal,16.197000886313617,20
D-SDA,k=Infinity,msnlp,2.7951334163816686,28.16,optimal,19.239999493584037,21
D-SDA,k=2,msnlp,3.130198133025437,7.57,optimal,4.983999696560204,21
D-SDA,k=Infinity,knitro,3.1301981331153383,6.26,optimal,0.5580015247687697,21
D-SDA,k=2,knitro,3.1301981325839163,2.81,optimal,0.2510007005184889,21
D-SDA,k=Infinity,baron,2.7951333401572422,232.59,optimal,223.6959973582998,21
D-SDA,k=2,baron,3.1301790947463823,20.86,optimal,18.26700009405613,21
D-SDA,k=Infinity,msnlp,2.7912516990202705,49.74,optimal,39.91799976211041,22
D-SDA,k=2,msnlp,3.1301981330254467,7.19,optimal,4.409998585470021,22
D-SDA,k=Infinity,knitro,2.7912515959856896,10.64,optimal,0.8800011361017823,22
D-SDA,k=2,knitro,3.1301981445849396,2.94,optimal,0.24799956008791924,22
D-SDA,k=Infinity,baron,2.7912501565251704,297.58,optimal,287.8739999374375,22
D-SDA,k=2,baron,3.130180875405112,18.2,optimal,15.406999387778342,22
D-SDA,k=Infinity,msnlp,2.7877099905261655,37.61,optimal,26.82700257282704,23
D-SDA,k=2,msnlp,3.130198133025206,8.23,optimal,4.899999825283885,23
D-SDA,k=Infinity,knitro,2.787709821276872,11.21,optimal,0.9330001194030046,23
D-SDA,k=2,knitro,3.130198126478186,3.64,optimal,0.26199943386018276,23
D-SDA,k=Infinity,baron,2.7877082239063737,521.36,optimal,511.00499897729605,23
D-SDA,k=2,baron,3.130166218050362,22.13,optimal,17.56499914918095,23
D-SDA,k=Infinity,msnlp,2.7844655755943646,40.71,optimal,29.397997981868684,24
D-SDA,k=2,msnlp,3.13019813302545,8.47,optimal,4.789999919012189,24
D-SDA,k=Infinity,knitro,2.7844655755939716,12.1,optimal,1.0040021734312177,24
D-SDA,k=2,knitro,3.1301981268185672,3.9,optimal,0.2869992982596159,24
D-SDA,k=Infinity,baron,2.7844609922381345,395.29,optimal,384.0390027500689,24
D-SDA,k=2,baron,3.1301858331389605,18.06,optimal,14.283000631257892,24
D-SDA,k=Infinity,msnlp,2.781482592644883,65.65,optimal,53.37099898606539,25
D-SDA,k=2,msnlp,3.1301981330254547,16.25,optimal,12.375000771135092,25
D-SDA,k=Infinity,knitro,2.7814825926745317,13.15,optimal,0.9720004862174392,25
D-SDA,k=2,knitro,3.130198129191098,4.18,optimal,0.30600191093981266,25
D-SDA,k=Infinity,baron,2.7814822279991045,767.51,optimal,755.2330006146803,25
D-SDA,k=2,baron,3.130192211858029,19.52,optimal,16.271998593583703,25
MINLP,bigm,knitro,3.0620145624337285,1.1049999156966805,optimal,NA,5
MINLP,hull,knitro,3.062014576618525,0.30799973756074905,optimal,NA,5
MINLP,bigm,knitro,3.062014562420121,3.0970002757385373,optimal,NA,6
MINLP,hull,knitro,3.0072779743003566,1.0279999813064933,optimal,NA,6
MINLP,bigm,knitro,2.9660470594718467,0.5910002393648028,optimal,NA,7
MINLP,hull,knitro,2.966047072289014,1.648000138811767,optimal,NA,7
MINLP,bigm,knitro,2.9344050903753782,9.770000190474093,optimal,NA,8
MINLP,hull,knitro,2.9344051030873355,9.963000426068902,optimal,NA,8
MINLP,bigm,knitro,2.9344050903823846,9.409000212326646,optimal,NA,9
MINLP,hull,knitro,2.9095332619150067,4.787000035867095,optimal,NA,9
MINLP,bigm,knitro,2.889536956207578,5.440000165253878,optimal,NA,10
MINLP,hull,knitro,2.8895369686023726,7.967000012286007,optimal,NA,10
MINLP,bigm,knitro,2.8731402141995406,18.65999987348914,optimal,NA,11
MINLP,hull,knitro,2.9095332619150076,12.721000076271594,optimal,NA,11
MINLP,bigm,knitro,2.859465595746056,14.778000209480524,optimal,NA,12
MINLP,hull,knitro,2.8731402262669667,10.39499994367361,optimal,NA,12
MINLP,bigm,knitro,2.8478946203822098,57.59100036229938,optimal,NA,13
MINLP,hull,knitro,2.847894632224945,21.001999592408538,optimal,NA,13
MINLP,bigm,knitro,2.8379806809343515,17.110000108368695,optimal,NA,14
MINLP,hull,knitro,2.8731402262669694,4.789000377058983,optimal,NA,14
MINLP,bigm,knitro,2.8293940514919704,47.72299979813397,optimal,NA,15
MINLP,hull,knitro,2.8293940632857617,27.945000305771828,optimal,NA,15
MINLP,bigm,knitro,2.8218863978226425,32.94800010044128,optimal,NA,16
MINLP,hull,knitro,2.8218864094427545,34.057000069878995,optimal,NA,16
MINLP,bigm,knitro,2.829394051441249,21.934000169858336,optimal,NA,17
MINLP,hull,knitro,2.8152673375976893,54.32200029026717,optimal,NA,17
MINLP,bigm,knitro,2.809388525818859,150.6350000621751,optimal,NA,18
MINLP,hull,knitro,2.809388537633084,13.757000165060163,optimal,NA,18
MINLP,bigm,knitro,2.804132814386679,128.3480000216514,optimal,NA,19
MINLP,hull,knitro,2.8594656076335596,47.50600049737841,optimal,NA,19
MINLP,bigm,knitro,2.799406412893823,165.17099984921515,optimal,NA,20
MINLP,hull,knitro,2.7994064251078212,48.194999853149056,optimal,NA,20
MINLP,bigm,knitro,2.7951334042311475,150.19000021275133,optimal,NA,21
MINLP,hull,knitro,2.795133416408166,61.60000031813979,optimal,NA,21
MINLP,bigm,knitro,2.791251690629028,445.02599970437586,optimal,NA,22
MINLP,hull,knitro,2.791251699020184,117.31099993921816,optimal,NA,22
MINLP,bigm,knitro,2.7951334076690335,183.44299953896552,optimal,NA,23
MINLP,hull,knitro,2.7951334164081763,56.70399991795421,optimal,NA,23
MINLP,bigm,knitro,2.8041328146949223,317.1279997564852,optimal,NA,24
MINLP,hull,knitro,2.784465575594315,59.684000350534916,optimal,NA,24
MINLP,bigm,knitro,2.781482580613589,112.55699987523258,optimal,NA,25
MINLP,hull,knitro,2.784465575594364,183.30899993889034,optimal,NA,25
D-SDA_MIP_hull,k=Infinity,knitro,3.062014576618526,4.04,optimal,0.332000688649714,5
D-SDA_MIP_bigm,k=Infinity,knitro,3.062014576618726,2.6,optimal,0.24500093422830105,5
D-SDA_MIP_hull,k=2,knitro,3.130198133025469,3.12,optimal,0.2419997937977314,5
D-SDA_MIP_bigm,k=2,knitro,3.1301981240899686,2.07,optimal,0.19600074738264084,5
D-SDA_MIP_hull,k=Infinity,baron,3.0619263078248133,245.17,optimal,241.59799930639565,5
D-SDA_MIP_bigm,k=Infinity,baron,3.062014254045629,92.41,optimal,90.07899931166321,5
D-SDA_MIP_hull,k=2,baron,3.130198129871678,405.31,optimal,402.5140006095171,5
D-SDA_MIP_bigm,k=2,baron,3.130197688728375,62.76,optimal,60.94199996441603,5
D-SDA_MIP_hull,k=Infinity,knitro,3.1301981330254662,10.59,optimal,3.245000378228724,6
D-SDA_MIP_bigm,k=Infinity,knitro,3.007277974300305,3.4,optimal,0.2989982021972537,6
D-SDA_MIP_hull,k=2,knitro,3.1301981330254702,4.19,optimal,0.26000034995377064,6
D-SDA_MIP_bigm,k=2,knitro,3.1301981246357897,2.82,optimal,0.24099962320178747,6
D-SDA_MIP_hull,k=Infinity,baron,3.007277973221883,302.02,optimal,297.3430009558797,6
D-SDA_MIP_bigm,k=Infinity,baron,3.007277721056712,150.29,optimal,147.179000149481,6
D-SDA_MIP_hull,k=2,baron,3.1301981330251136,617.98,optimal,614.058000035584,6
D-SDA_MIP_bigm,k=2,baron,3.1301962798390486,94.82,optimal,92.28000012226403,6
D-SDA_MIP_hull,k=Infinity,knitro,2.966047072289011,7.27,optimal,0.9979998925700784,7
D-SDA_MIP_bigm,k=Infinity,knitro,2.966047072289058,4.34,optimal,0.33099926076829433,7
D-SDA_MIP_hull,k=2,knitro,3.130198133025468,4.83,optimal,0.2629996044561267,7
D-SDA_MIP_bigm,k=2,knitro,3.1301981330254756,3.29,optimal,0.24000070989131927,7
D-SDA_MIP_hull,k=Infinity,baron,2.966047071368041,511.62,optimal,505.32199947629124,7
D-SDA_MIP_bigm,k=Infinity,baron,2.9660468273825478,301.24,optimal,297.0980006502941,7
D-SDA_MIP_hull,k=2,baron,3.1301981327805133,644.22,optimal,639.5970010198653,7
D-SDA_MIP_bigm,k=2,baron,3.1301975573775085,106.98,optimal,103.84700009599328,7
D-SDA_MIP_hull,k=Infinity,knitro,2.9344051030873364,8.62,optimal,0.5870008142665029,8
D-SDA_MIP_bigm,k=Infinity,knitro,2.934405103087175,6.36,optimal,0.9869992733001709,8
D-SDA_MIP_hull,k=2,knitro,3.1301981330254613,6.21,optimal,0.27099845465272665,8
D-SDA_MIP_bigm,k=2,knitro,3.130198133025211,4.54,optimal,0.9050010005012155,8
D-SDA_MIP_hull,k=Infinity,baron,2.9344051010670955,690.62,optimal,682.4800011701882,8
D-SDA_MIP_bigm,k=Infinity,baron,2.9344048799004665,518.33,optimal,512.9049999872223,8
D-SDA_MIP_hull,k=2,baron,3.130183911990417,900.44,maxTimeLimit,893.4559998800978,8
D-SDA_MIP_bigm,k=2,baron,3.1301977728184456,143.39,optimal,139.83200029470026,8
D-SDA_MIP_hull,k=Infinity,knitro,2.9095332619150076,10.8,optimal,0.43300031684339046,9
D-SDA_MIP_bigm,k=Infinity,knitro,2.909533261915182,7.0,optimal,0.4339998587965965,9
D-SDA_MIP_hull,k=2,knitro,3.1301981330254476,6.66,optimal,0.26499994564801455,9
D-SDA_MIP_bigm,k=2,knitro,3.130198124724257,4.27,optimal,0.24499967694282532,9
D-SDA_MIP_hull,k=Infinity,baron,2.9095332616925997,787.21,optimal,776.7119992291555,9
D-SDA_MIP_bigm,k=Infinity,baron,2.909533052034547,630.6,optimal,623.4790016664192,9
D-SDA_MIP_hull,k=2,baron,3.1301981330251123,810.09,optimal,803.052999987267,9
D-SDA_MIP_bigm,k=2,baron,3.1301977273282526,156.92,optimal,150.68100036587566,9
D-SDA_MIP_hull,k=Infinity,knitro,2.8895369686023726,20.81,optimal,1.1399996001273394,10
D-SDA_MIP_bigm,k=Infinity,knitro,2.8895369686023735,13.42,optimal,1.046998193487525,10
D-SDA_MIP_hull,k=2,knitro,3.130198133025463,11.74,optimal,0.5119993351399899,10
D-SDA_MIP_bigm,k=2,knitro,3.130198133025374,7.68,optimal,0.6319984328001738,10
D-SDA_MIP_hull,k=Infinity,baron,2.934369466369418,901.39,maxTimeLimit,887.156999646686,10
D-SDA_MIP_bigm,k=Infinity,baron,2.889536767333008,900.6,maxTimeLimit,888.4539996273816,10
D-SDA_MIP_hull,k=2,baron,3.1301981330251123,900.97,maxTimeLimit,889.8460000986233,10
D-SDA_MIP_bigm,k=2,baron,3.1301960176159076,181.93,optimal,174.92599873803556,10
D-SDA_MIP_hull,k=Infinity,knitro,2.8731402262669734,25.44,optimal,1.16000238340348,11
D-SDA_MIP_bigm,k=Infinity,knitro,2.873140226266842,16.1,optimal,1.1369997169822454,11
D-SDA_MIP_hull,k=2,knitro,3.130198133025463,11.7,optimal,0.5209989845752716,11
D-SDA_MIP_bigm,k=2,knitro,3.130198124654637,7.78,optimal,0.4649994894862175,11
D-SDA_MIP_hull,k=Infinity,baron,2.889512769696046,900.63,maxTimeLimit,886.4559995010495,11
D-SDA_MIP_bigm,k=Infinity,baron,2.87314001189779,900.44,maxTimeLimit,890.5270006041974,11
D-SDA_MIP_hull,k=2,baron,3.1301981330251123,745.08,optimal,736.7409998551011,11
D-SDA_MIP_bigm,k=2,baron,3.1301924655356013,152.9,optimal,147.6090005831793,11
D-SDA_MIP_hull,k=Infinity,knitro,3.130198133864851,24.2,optimal,3.8160003488883376,12
D-SDA_MIP_bigm,k=Infinity,knitro,2.8594656076335845,12.57,optimal,0.6600013235583901,12
D-SDA_MIP_hull,k=2,knitro,9.89473684210529,4.26,optimal,1.2640000088140368,12
D-SDA_MIP_bigm,k=2,knitro,3.1301981330251585,6.19,optimal,0.2489991020411253,12
D-SDA_MIP_hull,k=Infinity,baron,2.8895185783971584,900.63,maxTimeLimit,886.0629990929738,12
D-SDA_MIP_bigm,k=Infinity,baron,2.873140022743108,900.46,maxTimeLimit,890.5949996318668,12
D-SDA_MIP_hull,k=2,baron,3.1301981330251105,802.0,optimal,792.6319993799552,12
D-SDA_MIP_bigm,k=2,baron,3.130148646745378,213.07,optimal,205.0259989220649,12
D-SDA_MIP_hull,k=Infinity,knitro,3.1301981338646656,25.08,optimal,2.352000796236098,13
D-SDA_MIP_bigm,k=Infinity,knitro,2.8478946204711404,14.77,optimal,0.8449983084574342,13
D-SDA_MIP_hull,k=2,knitro,3.1301981330254627,10.84,optimal,0.2959995763376355,13
D-SDA_MIP_bigm,k=2,knitro,3.1301981330255635,6.94,optimal,0.3869993845000863,13
D-SDA_MIP_hull,k=Infinity,baron,2.889534345776395,900.65,maxTimeLimit,884.4380003632978,13
D-SDA_MIP_bigm,k=Infinity,baron,2.8895269363311886,900.49,maxTimeLimit,890.303000737913,13
D-SDA_MIP_hull,k=2,baron,3.1301981330251105,869.49,optimal,858.9349998626858,13
D-SDA_MIP_bigm,k=2,baron,3.1301979693133535,185.65,optimal,178.900999808684,13
D-SDA_MIP_hull,k=Infinity,knitro,3.130198133864755,27.46,optimal,2.1959999576210976,14
D-SDA_MIP_bigm,k=Infinity,knitro,2.8379806927609286,18.76,optimal,2.009000116959214,14
D-SDA_MIP_hull,k=2,knitro,3.13019813302547,12.02,optimal,0.313998875208199,14
D-SDA_MIP_bigm,k=2,knitro,3.1301981330256137,7.65,optimal,0.3809989895671606,14
D-SDA_MIP_hull,k=Infinity,baron,2.909533261433428,900.72,maxTimeLimit,884.2120007844642,14
D-SDA_MIP_bigm,k=Infinity,baron,2.8895367575634876,900.59,maxTimeLimit,889.3860002048314,14
D-SDA_MIP_hull,k=2,baron,3.1301981330251105,900.8,maxTimeLimit,888.9260009396821,14
D-SDA_MIP_bigm,k=2,baron,3.130186251221003,176.37,optimal,169.07699920702726,14
D-SDA_MIP_hull,k=Infinity,knitro,3.130198133025468,31.66,optimal,3.2360007287934422,15
D-SDA_MIP_bigm,k=Infinity,knitro,2.8293940632858146,20.48,optimal,1.094999467022717,15
D-SDA_MIP_hull,k=2,knitro,3.130198133017897,13.25,optimal,0.3150003030896187,15
D-SDA_MIP_bigm,k=2,knitro,3.1301981245093895,8.27,optimal,0.26100052054971457,15
D-SDA_MIP_hull,k=Infinity,baron,2.8895310354259816,900.76,maxTimeLimit,880.7000001193956,15
D-SDA_MIP_bigm,k=Infinity,baron,2.8731400098245143,900.56,maxTimeLimit,887.2000006958842,15
D-SDA_MIP_hull,k=2,baron,3.1301981330251105,900.81,maxTimeLimit,887.8320003859699,15
D-SDA_MIP_bigm,k=2,baron,3.130169474871836,199.98,optimal,191.9099987251684,15
D-SDA_MIP_hull,k=Infinity,knitro,3.130198133023874,35.49,optimal,5.995999462902546,16
D-SDA_MIP_bigm,k=Infinity,knitro,3.130198133025505,21.59,optimal,2.51599985640496,16
D-SDA_MIP_hull,k=2,knitro,3.130198133021795,16.1,optimal,1.7930016154423356,16
D-SDA_MIP_bigm,k=2,knitro,3.130198124811558,9.1,optimal,0.26799982879310846,16
D-SDA_MIP_hull,k=Infinity,baron,2.909508640331352,900.86,maxTimeLimit,880.5900008417666,16
D-SDA_MIP_bigm,k=Infinity,baron,2.8731400549980437,900.58,maxTimeLimit,885.9089992241934,16
D-SDA_MIP_hull,k=2,baron,3.1301771017378255,803.45,optimal,789.0590008813888,16
D-SDA_MIP_bigm,k=2,baron,3.1301805132037352,162.98,optimal,154.21199987176806,16
D-SDA_MIP_hull,k=Infinity,knitro,3.1301981330254676,36.23,optimal,3.981999750249088,17
D-SDA_MIP_bigm,k=Infinity,knitro,2.8152673375976995,27.33,optimal,1.591001101769507,17
D-SDA_MIP_hull,k=2,knitro,3.130198133021941,16.09,optimal,0.3389999968931079,17
D-SDA_MIP_bigm,k=2,knitro,3.1301981330252175,10.22,optimal,0.5940001225098968,17
D-SDA_MIP_hull,k=Infinity,baron,2.9095332619130043,900.87,maxTimeLimit,878.4429985564202,17
D-SDA_MIP_bigm,k=Infinity,baron,2.8731400270932905,900.66,maxTimeLimit,884.4680004520342,17
D-SDA_MIP_hull,k=2,baron,3.1301981313426475,682.26,optimal,666.2830002838746,17
D-SDA_MIP_bigm,k=2,baron,3.1301634609420277,256.84,optimal,243.40200091246516,17
D-SDA_MIP_hull,k=Infinity,knitro,3.13378389814195,31.52,optimal,5.098999827168882,18
D-SDA_MIP_bigm,k=Infinity,knitro,2.8093885376331924,30.57,optimal,0.9059999138116837,18
D-SDA_MIP_hull,k=2,knitro,3.1301981329559894,17.51,optimal,0.33699902705848217,18
D-SDA_MIP_bigm,k=2,knitro,3.1301981248222326,10.99,optimal,0.532999774441123,18
D-SDA_MIP_hull,k=Infinity,baron,2.909533261424978,901.03,maxTimeLimit,876.8179991981015,18
D-SDA_MIP_bigm,k=Infinity,baron,2.8895367547633684,900.7,maxTimeLimit,884.2670007376,18
D-SDA_MIP_hull,k=2,baron,3.130198130212004,760.07,optimal,742.5509996479377,18
D-SDA_MIP_bigm,k=2,baron,3.1301877052226263,160.2,optimal,149.45300021208823,18
D-SDA_MIP_hull,k=Infinity,knitro,3.1301981338648757,54.26,optimal,5.98599964287132,19
D-SDA_MIP_bigm,k=Infinity,knitro,2.8041328263877996,37.05,optimal,3.131001675501466,19
D-SDA_MIP_hull,k=2,knitro,3.1301981330224002,19.25,optimal,0.33300023060292006,19
D-SDA_MIP_bigm,k=2,knitro,9.894736842098546,6.01,optimal,2.1900001913309097,19
D-SDA_MIP_hull,k=Infinity,baron,2.9095332616700422,901.07,maxTimeLimit,874.4060001103207,19
D-SDA_MIP_bigm,k=Infinity,baron,2.9095328804987433,900.8,maxTimeLimit,884.5910000614822,19
D-SDA_MIP_hull,k=2,baron,3.1301981330251105,783.95,optimal,765.0220015319064,19
D-SDA_MIP_bigm,k=2,baron,3.130195838116293,175.41,optimal,163.74499923549592,19
D-SDA_MIP_hull,k=Infinity,knitro,3.1301981330254636,50.4,optimal,8.154999394901097,20
D-SDA_MIP_bigm,k=Infinity,knitro,2.7994064165372063,39.88,optimal,1.7000002088025212,20
D-SDA_MIP_hull,k=2,knitro,3.1301981330236184,20.93,optimal,0.3320000600069761,20
D-SDA_MIP_bigm,k=2,knitro,3.130198133025543,13.73,optimal,1.3060002587735653,20
D-SDA_MIP_hull,k=Infinity,baron,2.9343687246139556,901.22,maxTimeLimit,875.2180003328249,20
D-SDA_MIP_bigm,k=Infinity,baron,2.889536762457556,900.92,maxTimeLimit,881.5880001056939,20
D-SDA_MIP_hull,k=2,baron,3.1301981330251105,898.88,optimal,878.0500000342727,20
D-SDA_MIP_bigm,k=2,baron,3.1301464371307928,336.92,optimal,319.3989993073046,20
D-SDA_MIP_hull,k=Infinity,knitro,3.1301981330254613,54.06,optimal,8.338999352417886,21
D-SDA_MIP_bigm,k=Infinity,knitro,2.7951334164081794,44.33,optimal,1.3310001231729984,21
D-SDA_MIP_hull,k=2,knitro,3.1301981330254685,22.61,optimal,0.3309998894110322,21
D-SDA_MIP_bigm,k=2,knitro,3.1301981246496604,14.04,optimal,0.5270000081509352,21
D-SDA_MIP_hull,k=Infinity,baron,2.934405102639703,901.13,maxTimeLimit,872.871999302879,21
D-SDA_MIP_bigm,k=Infinity,baron,2.8731400088762027,900.78,maxTimeLimit,878.1109997536987,21
D-SDA_MIP_hull,k=2,baron,3.1301981330251105,901.07,maxTimeLimit,877.9750004410744,21
D-SDA_MIP_bigm,k=2,baron,3.1301894391512137,192.44,optimal,178.93700029235333,21
D-SDA_MIP_hull,k=Infinity,knitro,2.791251699020264,88.73,optimal,8.265001187101007,22
D-SDA_MIP_bigm,k=Infinity,knitro,2.791251687075467,49.22,optimal,1.2409992283210158,22
